error_number,current_index,next_index,current_byte_offset,next_byte_offset,counter_current,counter_next,counter_delta,counter_missing_samples,lfsr_current,lfsr_expected_next,lfsr_received,lfsr_steps_to_received,lfsr_missing_samples,next_sample_at_4096_boundary
15628,3672518,3672519,0x070138C0,0x070138E0,14902,14905,3,2,0xE9566A6A,0xD2ACD4D4,0x4AB35352,3,2,False
15629,3672531,3672532,0x07013A60,0x07013A80,14917,14920,3,2,0x3535221D,0x6A6A443A,0xA9A910EA,3,2,False
15630,3672544,3672545,0x07013C00,0x07013C20,14932,14935,3,2,0x910EA0A9,0x221D4152,0x8875054B,3,2,False
15631,3672557,3672558,0x07013DA0,0x07013DC0,14947,14950,3,2,0x5054BFFF,0xA0A97FFF,0x82A5FFFF,3,2,False
15632,3672569,3672570,0x07013F20,0x07013F40,14961,14964,3,2,0x2FFFF91C,0x5FFFF239,0x7FFFC8E5,3,2,False
15633,3672575,3672576,0x07013FE0,0x07014000,14969,14972,3,2,0xFFF91CA0,0xFFF23940,0xFFC8E500,3,2,True
15634,3672703,3672704,0x07014FE0,0x07015000,15099,15101,2,1,0x103A3817,0x2074702E,0x40E8E05C,2,1,True
15635,3672766,3672767,0x070157C0,0x070157E0,15163,15166,3,2,0xE146915C,0xC28D22B9,0x0A348AE6,3,2,False
15636,3672779,3672780,0x07015960,0x07015980,15178,15181,3,2,0x48AE60E8,0x915CC1D1,0x45730744,3,2,False
15637,3672793,3672794,0x07015B20,0x07015B40,15194,15197,3,2,0x60E89E42,0xC1D13C84,0x0744F210,3,2,False
15638,3672806,3672807,0x07015CC0,0x07015CE0,15209,15212,3,2,0x4F210EF0,0x9E421DE1,0x79087784,3,2,False
15639,3672818,3672819,0x07015E40,0x07015E60,15223,15226,3,2,0x43BC2147,0x8778428F,0x1DE10A3F,3,2,False
15640,3672831,3672832,0x07015FE0,0x07016000,15238,15241,3,2,0x10A3F7C9,0x2147EF93,0x851FBE4D,3,2,True
15641,3672843,3672844,0x07016160,0x07016180,15252,15255,3,2,0xFDF2681C,0xFBE4D039,0xEF9340E5,3,2,False
15642,3672857,3672858,0x07016320,0x07016340,15268,15271,3,2,0x681CAA30,0xD0395460,0x40E55182,3,2,False
15643,3672869,3672870,0x070164A0,0x070164C0,15282,15285,3,2,0x2A8C129C,0x55182539,0x546094E6,3,2,False
15644,3672881,3672882,0x07016620,0x07016640,15296,15299,3,2,0x04A734B3,0x094E6967,0x2539A59E,3,2,False
15645,3672892,3672893,0x07016780,0x070167A0,15309,15312,3,2,0xE69679B8,0xCD2CF371,0x34B3CDC4,3,2,False
15646,3672905,3672906,0x07016920,0x07016940,15324,15327,3,2,0x3CDC4BD6,0x79B897AC,0xE6E25EB2,3,2,False
15647,3672918,3672919,0x07016AC0,0x07016AE0,15339,15342,3,2,0x25EB2F92,0x4BD65F25,0x2F597C94,3,2,False
15648,3672931,3672932,0x07016C60,0x07016C80,15354,15357,3,2,0x97C94240,0x2F928480,0xBE4A1203,3,2,False
15649,3672945,3672946,0x07016E20,0x07016E40,15370,15373,3,2,0x42406814,0x8480D028,0x120340A3,3,2,False
15650,3672958,3672959,0x07016FC0,0x07016FE0,15385,15388,3,2,0x340A387A,0x681470F4,0xA051C3D1,3,2,False
15651,3672959,3672960,0x07016FE0,0x07017000,15388,15390,2,1,0xA051C3D1,0x40A387A2,0x81470F44,2,1,True
15652,3672970,3672971,0x07017140,0x07017160,15400,15403,3,2,0x1C3D1000,0x387A2001,0xE1E88006,3,2,False
15653,3672983,3672984,0x070172E0,0x07017300,15415,15418,3,2,0x880064FF,0x1000C9FF,0x400327FC,3,2,False
15654,3672996,3672997,0x07017480,0x070174A0,15430,15433,3,2,0x327FC83D,0x64FF907B,0x93FE41ED,3,2,False
15655,3673009,3673010,0x07017620,0x07017640,15445,15448,3,2,0xE41ED19C,0xC83DA339,0x20F68CE4,3,2,False
15656,3673022,3673023,0x070177C0,0x070177E0,15460,15463,3,2,0x68CE485A,0xD19C90B5,0x467242D5,3,2,False
15657,3673034,3673035,0x07017940,0x07017960,15474,15477,3,2,0x9216A828,0x242D5051,0x90B54144,3,2,False
15658,3673048,3673049,0x07017B00,0x07017B20,15490,15493,3,2,0xA8289645,0x50512C8B,0x4144B22F,3,2,False
15659,3673061,3673062,0x07017CA0,0x07017CC0,15505,15508,3,2,0x4B22F835,0x9645F06B,0x5917C1AE,3,2,False
15660,3673073,3673074,0x07017E20,0x07017E40,15519,15522,3,2,0xBE0D738B,0x7C1AE716,0xF06B9C58,3,2,False
15661,3673087,3673088,0x07017FE0,0x07018000,15535,15538,3,2,0x738B12E2,0xE71625C5,0x9C589715,3,2,True
15662,3673100,3673101,0x07018180,0x070181A0,15550,15553,3,2,0x89715B38,0x12E2B671,0x4B8AD9C5,3,2,False
15663,3673112,3673113,0x07018300,0x07018320,15564,15567,3,2,0x56CE2A3E,0xAD9C547D,0xB67151F5,3,2,False
15664,3673125,3673126,0x070184A0,0x070184C0,15579,15582,3,2,0x151F5E6F,0x2A3EBCDE,0xA8FAF379,3,2,False
15665,3673138,3673139,0x07018640,0x07018660,15594,15597,3,2,0xAF3791A1,0x5E6F2342,0x79BC8D0A,3,2,False
15666,3673151,3673152,0x070187E0,0x07018800,15609,15612,3,2,0xC8D0ABB1,0x91A15763,0x46855D8F,3,2,False
15667,3673164,3673165,0x07018980,0x070189A0,15624,15627,3,2,0x55D8FC15,0xABB1F82A,0xAEC7E0AA,3,2,False
15668,3673177,3673178,0x07018B20,0x07018B40,15639,15642,3,2,0x7E0AAC7E,0xFC1558FD,0xF05563F4,3,2,False
15669,3673190,3673191,0x07018CC0,0x07018CE0,15654,15657,3,2,0x563F4A5C,0xAC7E94B8,0xB1FA52E3,3,2,False
15670,3673202,3673203,0x07018E40,0x07018E60,15668,15671,3,2,0xD2971FC4,0xA52E3F89,0x94B8FE25,3,2,False
15671,3673215,3673216,0x07018FE0,0x07019000,15683,15686,3,2,0x8FE25F43,0x1FC4BE87,0x7F12FA1F,3,2,True
15672,3673343,3673344,0x07019FE0,0x0701A000,15813,15815,2,1,0x66D3FDC9,0xCDA7FB93,0x9B4FF727,2,1,True
15673,3673394,3673395,0x0701A640,0x0701A660,15865,15868,3,2,0xCB98AA76,0x973154EC,0x5CC553B2,3,2,False
15674,3673408,3673409,0x0701A800,0x0701A820,15881,15884,3,2,0xAA76503B,0x54ECA076,0x53B281D8,3,2,False
15675,3673421,3673422,0x0701A9A0,0x0701A9C0,15896,15899,3,2,0x281D8C26,0x503B184D,0x40EC6136,3,2,False
15676,3673434,3673435,0x0701AB40,0x0701AB60,15911,15914,3,2,0xC6136586,0x8C26CB0C,0x309B2C33,3,2,False
15677,3673448,3673449,0x0701AD00,0x0701AD20,15927,15930,3,2,0x65867AAC,0xCB0CF558,0x2C33D563,3,2,False
15678,3673460,3673461,0x0701AE80,0x0701AEA0,15941,15944,3,2,0x9EAB1D23,0x3D563A47,0xF558E91E,3,2,False
15679,3673471,3673472,0x0701AFE0,0x0701B000,15954,15956,2,1,0x63A47AC7,0xC748F58F,0x8E91EB1E,2,1,True
15680,3673472,3673473,0x0701B000,0x0701B020,15956,15959,3,2,0x8E91EB1E,0x1D23D63D,0x748F58F6,3,2,False
15681,3673485,3673486,0x0701B1A0,0x0701B1C0,15971,15974,3,2,0xF58F60D6,0xEB1EC1AC,0xAC7B06B2,3,2,False
15682,3673498,3673499,0x0701B340,0x0701B360,15986,15989,3,2,0xB06B2FA8,0x60D65F50,0x83597D40,3,2,False
15683,3673507,3673508,0x0701B460,0x0701B480,15997,16000,3,2,0x597D40BC,0xB2FA8178,0xCBEA05E0,3,2,False
15684,3673520,3673521,0x0701B600,0x0701B620,16012,16015,3,2,0xA05E039F,0x40BC073E,0x02F01CF8,3,2,False
15685,3673533,3673534,0x0701B7A0,0x0701B7C0,16027,16030,3,2,0x01CF866F,0x039F0CDF,0x0E7C337D,3,2,False
15686,3673545,3673546,0x0701B920,0x0701B940,16041,16044,3,2,0xE19BE8C0,0xC337D180,0x0CDF4601,3,2,False
15687,3673559,3673560,0x0701BAE0,0x0701BB00,16057,16060,3,2,0xE8C0279B,0xD1804F37,0x46013CDD,3,2,False
15688,3673571,3673572,0x0701BC60,0x0701BC80,16071,16074,3,2,0x09E6EB6B,0x13CDD6D6,0x4F375B58,3,2,False
15689,3673585,3673586,0x0701BE20,0x0701BE40,16087,16090,3,2,0xEB6B12F2,0xD6D625E5,0x5B589796,3,2,False
15690,3673597,3673598,0x0701BFA0,0x0701BFC0,16101,16104,3,2,0xC4BCB46C,0x897968D8,0x25E5A362,3,2,False
15691,3673599,3673600,0x0701BFE0,0x0701C000,16105,16107,2,1,0x4BCB46C5,0x97968D8A,0x2F2D1B14,2,1,True
15692,3673609,3673610,0x0701C120,0x0701C140,16116,16119,3,2,0x5A362895,0xB46C512B,0xD1B144AD,3,2,False
15693,3673622,3673623,0x0701C2C0,0x0701C2E0,16131,16134,3,2,0x144AD656,0x2895ACAC,0xA256B2B1,3,2,False
15694,3673635,3673636,0x0701C460,0x0701C480,16146,16149,3,2,0x6B2B1A2D,0xD656345B,0x5958D16C,3,2,False
15695,3673648,3673649,0x0701C600,0x0701C620,16161,16164,3,2,0x8D16C29D,0x1A2D853B,0x68B614EC,3,2,False
15696,3673661,3673662,0x0701C7A0,0x0701C7C0,16176,16179,3,2,0x614ECC19,0xC29D9833,0x0A7660CE,3,2,False
15697,3673674,3673675,0x0701C940,0x0701C960,16191,16194,3,2,0x660CE587,0xCC19CB0E,0x30672C39,3,2,False
15698,3673687,3673688,0x0701CAE0,0x0701CB00,16206,16209,3,2,0x72C39185,0xE587230B,0x961C8C2D,3,2,False
15699,3673700,3673701,0x0701CC80,0x0701CCA0,16221,16224,3,2,0xC8C2DD65,0x9185BACB,0x4616EB2F,3,2,False
15700,3673713,3673714,0x0701CE20,0x0701CE40,16236,16239,3,2,0x6EB2F7E1,0xDD65EFC2,0x7597BF09,3,2,False
15701,3673726,3673727,0x0701CFC0,0x0701CFE0,16251,16254,3,2,0x7BF09400,0xF7E12800,0xDF84A002,3,2,False
15702,3673727,3673728,0x0701CFE0,0x0701D000,16254,16256,2,1,0xDF84A002,0xBF094004,0x7E128008,2,1,True
15703,3673738,3673739,0x0701D140,0x0701D160,16266,16269,3,2,0x4A00222C,0x94004459,0x50011165,3,2,False
15704,3673752,3673753,0x0701D300,0x0701D320,16282,16285,3,2,0x222CB428,0x44596851,0x1165A146,3,2,False
15705,3673764,3673765,0x0701D480,0x0701D4A0,16296,16299,3,2,0x2D0A3042,0x5A146085,0x68518216,3,2,False
15706,3673777,3673778,0x0701D620,0x0701D640,16311,16314,3,2,0x18216105,0x3042C20B,0xC10B082C,3,2,False
15707,3673790,3673791,0x0701D7C0,0x0701D7E0,16326,16329,3,2,0xB082CDB6,0x61059B6D,0x84166DB6,3,2,False
15708,3673803,3673804,0x0701D960,0x0701D980,16341,16344,3,2,0x66DB65AB,0xCDB6CB57,0x36DB2D5E,3,2,False
15709,3673816,3673817,0x0701DB00,0x0701DB20,16356,16359,3,2,0xB2D5E6DE,0x65ABCDBC,0x96AF36F1,3,2,False
15710,3673829,3673830,0x0701DCA0,0x0701DCC0,16371,16374,3,2,0xF36F1435,0xE6DE286A,0x9B78A1AB,3,2,False
15711,3673842,3673843,0x0701DE40,0x0701DE60,16386,16389,3,2,0x8A1AB27F,0x143564FE,0x50D593F9,3,2,False
15712,3673855,3673856,0x0701DFE0,0x0701E000,16401,16404,3,2,0x593F94C0,0xB27F2980,0xC9FCA602,3,2,True
15713,3673983,3673984,0x0701EFE0,0x0701F000,16531,16533,2,1,0x5A7DFE9D,0xB4FBFD3B,0x69F7FA77,2,1,True
15714,3674025,3674026,0x0701F520,0x0701F540,16574,16577,3,2,0x297349AB,0x52E69357,0x4B9A4D5F,3,2,False
15715,3674038,3674039,0x0701F6C0,0x0701F6E0,16589,16592,3,2,0xA4D5F524,0x49ABEA49,0x26AFA927,3,2,False
15716,3674051,3674052,0x0701F860,0x0701F880,16604,16607,3,2,0xFA92723E,0xF524E47C,0xD49391F3,3,2,False
15717,3674065,3674066,0x0701FA20,0x0701FA40,16620,16623,3,2,0x723E6AED,0xE47CD5DA,0x91F3576B,3,2,False
15718,3674078,3674079,0x0701FBC0,0x0701FBE0,16635,16638,3,2,0x3576BB35,0x6AED766A,0xABB5D9A8,3,2,False
15719,3674090,3674091,0x0701FD40,0x0701FD60,16649,16652,3,2,0xAECD45A4,0x5D9A8B49,0x766A2D26,3,2,False
15720,3674102,3674103,0x0701FEC0,0x0701FEE0,16663,16666,3,2,0x516933D6,0xA2D267AD,0x8B499EB4,3,2,False
15721,3674111,3674112,0x0701FFE0,0x07020000,16674,16676,2,1,0x499EB439,0x933D6873,0x267AD0E7,2,1,True
15722,3674113,3674114,0x07020020,0x07020040,16677,16680,3,2,0x4CF5A1CF,0x99EB439F,0x67AD0E7C,3,2,False
15723,3674127,3674128,0x070201E0,0x07020200,16693,16696,3,2,0xA1CF9E78,0x439F3CF1,0x0E7CF3C7,3,2,False
15724,3674140,3674141,0x07020380,0x070203A0,16708,16711,3,2,0xCF3C718F,0x9E78E31F,0x79E38C7C,3,2,False
15725,3674153,3674154,0x07020520,0x07020540,16723,16726,3,2,0x38C7CF69,0x718F9ED2,0xC63E7B48,3,2,False
15726,3674166,3674167,0x070206C0,0x070206E0,16738,16741,3,2,0xE7B485E7,0xCF690BCF,0x3DA42F3F,3,2,False
15727,3674178,3674179,0x07020840,0x07020860,16752,16755,3,2,0x2179FB61,0x42F3F6C2,0x0BCFDB0B,3,2,False
15728,3674192,3674193,0x07020A00,0x07020A20,16768,16771,3,2,0xFB6172E9,0xF6C2E5D3,0xDB0B974F,3,2,False
15729,3674204,3674205,0x07020B80,0x07020BA0,16782,16785,3,2,0x5CBA7E7E,0xB974FCFD,0xE5D3F3F7,3,2,False
15730,3674217,3674218,0x07020D20,0x07020D40,16797,16800,3,2,0x3F3F7319,0x7E7EE632,0xF9FB98CB,3,2,False
15731,3674231,3674232,0x07020EE0,0x07020F00,16813,16816,3,2,0x73197D26,0xE632FA4C,0x98CBE930,3,2,False
15732,3674239,3674240,0x07020FE0,0x07021000,16823,16825,2,1,0x65F49822,0xCBE93044,0x97D26088,2,1,True
15733,3674241,3674242,0x07021020,0x07021040,16826,16829,3,2,0x2FA4C110,0x5F498221,0x7D260887,3,2,False
15734,3674253,3674254,0x070211A0,0x070211C0,16840,16843,3,2,0x30443A3D,0x6088747A,0x8221D1E9,3,2,False
15735,3674267,3674268,0x07021360,0x07021380,16856,16859,3,2,0x3A3D31FF,0x747A63FE,0xD1E98FFB,3,2,False
15736,3674280,3674281,0x07021500,0x07021520,16871,16874,3,2,0x98FFB2EA,0x31FF65D4,0xC7FD9753,3,2,False
15737,3674292,3674293,0x07021680,0x070216A0,16885,16888,3,2,0xECBA9F96,0xD9753F2D,0x65D4FCB4,3,2,False
15738,3674305,3674306,0x07021820,0x07021840,16900,16903,3,2,0x4FCB4372,0x9F9686E4,0x7E5A1B92,3,2,False
15739,3674317,3674318,0x070219A0,0x070219C0,16914,16917,3,2,0xD0DC96AC,0xA1B92D58,0x86E4B562,3,2,False
15740,3674330,3674331,0x07021B40,0x07021B60,16929,16932,3,2,0x4B5623E1,0x96AC47C3,0x5AB11F0D,3,2,False
15741,3674343,3674344,0x07021CE0,0x07021D00,16944,16947,3,2,0x11F0D032,0x23E1A065,0x8F868195,3,2,False
15742,3674356,3674357,0x07021E80,0x07021EA0,16959,16962,3,2,0x68195804,0xD032B008,0x40CAC022,3,2,False
15743,3674367,3674368,0x07021FE0,0x07022000,16972,16974,2,1,0x2B0089D5,0x560113AA,0xAC022754,2,1,True
15744,3674368,3674369,0x07022000,0x07022020,16974,16977,3,2,0xAC022754,0x58044EA9,0x60113AA4,3,2,False
15745,3674381,3674382,0x070221A0,0x070221C0,16989,16992,3,2,0x13AA4D44,0x27549A88,0x9D526A22,3,2,False
15746,3674394,3674395,0x07022340,0x07022360,17004,17007,3,2,0x26A22E97,0x4D445D2E,0x351174B9,3,2,False
15747,3674407,3674408,0x070224E0,0x07022500,17019,17022,3,2,0x174B96E1,0x2E972DC3,0xBA5CB70E,3,2,False
15748,3674420,3674421,0x07022680,0x070226A0,17034,17037,3,2,0xCB70E1AE,0x96E1C35D,0x5B870D74,3,2,False
15749,3674433,3674434,0x07022820,0x07022840,17049,17052,3,2,0x70D7469B,0xE1AE8D36,0x86BA34D8,3,2,False
15750,3674446,3674447,0x070229C0,0x070229E0,17064,17067,3,2,0xA34D8726,0x469B0E4D,0x1A6C3937,3,2,False
15751,3674459,3674460,0x07022B60,0x07022B80,17079,17082,3,2,0xC3937652,0x8726ECA5,0x1C9BB296,3,2,False
15752,3674473,3674474,0x07022D20,0x07022D40,17095,17098,3,2,0x7652C9BA,0xECA59374,0xB2964DD2,3,2,False
15753,3674485,3674486,0x07022EA0,0x07022EC0,17109,17112,3,2,0xB26E93FC,0x64DD27F9,0x93749FE5,3,2,False
15754,3674495,3674496,0x07022FE0,0x07023000,17121,17124,3,2,0xE93FCB70,0xD27F96E0,0x49FE5B81,3,2,True
15755,3674623,3674624,0x07023FE0,0x07024000,17251,17253,2,1,0x641EC7AB,0xC83D8F57,0x907B1EAE,2,1,True
15756,3674656,3674657,0x07024400,0x07024420,17285,17288,3,2,0x429ED26A,0x853DA4D5,0x14F69354,3,2,False
15757,3674669,3674670,0x070245A0,0x070245C0,17300,17303,3,2,0x69354ADB,0xD26A95B6,0x49AA56D9,3,2,False
15758,3674681,3674682,0x07024720,0x07024740,17314,17317,3,2,0x52B6CE49,0xA56D9C93,0x95B6724C,3,2,False
15759,3674695,3674696,0x070248E0,0x07024900,17330,17333,3,2,0xCE49957C,0x9C932AF9,0x724CABE5,3,2,False
15760,3674707,3674708,0x07024A60,0x07024A80,17344,17347,3,2,0x655F28FE,0xCABE51FD,0x2AF947F4,3,2,False
15761,3674721,3674722,0x07024C20,0x07024C40,17360,17363,3,2,0x28FE97AE,0x51FD2F5C,0x47F4BD70,3,2,False
15762,3674733,3674734,0x07024DA0,0x07024DC0,17374,17377,3,2,0xA5EB87C9,0x4BD70F93,0x2F5C3E4C,3,2,False
15763,3674746,3674747,0x07024F40,0x07024F60,17389,17392,3,2,0xC3E4C204,0x87C98409,0x1F261025,3,2,False
15764,3674751,3674752,0x07024FE0,0x07025000,17396,17398,2,1,0xF2610252,0xE4C204A4,0xC9840948,2,1,True
15765,3674759,3674760,0x070250E0,0x07025100,17405,17408,3,2,0xC204A477,0x840948EE,0x102523B9,3,2,False
15766,3674770,3674771,0x07025240,0x07025260,17418,17421,3,2,0x948EE439,0x291DC873,0xA47721CE,3,2,False
15767,3674783,3674784,0x070253E0,0x07025400,17433,17436,3,2,0x721CE657,0xE439CCAE,0x90E732BA,3,2,False
15768,3674795,3674796,0x07025560,0x07025580,17447,17450,3,2,0x3995D78A,0x732BAF14,0xCCAEBC50,3,2,False
15769,3674809,3674810,0x07025720,0x07025740,17463,17466,3,2,0xD78A1AD4,0xAF1435A9,0xBC50D6A5,3,2,False
15770,3674821,3674822,0x070258A0,0x070258C0,17477,17480,3,2,0x86B52FCA,0x0D6A5F94,0x35A97E53,3,2,False
15771,3674834,3674835,0x07025A40,0x07025A60,17492,17495,3,2,0x97E53F2E,0x2FCA7E5C,0xBF29F972,3,2,False
15772,3674847,3674848,0x07025BE0,0x07025C00,17507,17510,3,2,0x9F9726F4,0x3F2E4DE9,0xFCB937A5,3,2,False
15773,3674860,3674861,0x07025D80,0x07025DA0,17522,17525,3,2,0x937A5A59,0x26F4B4B3,0x9BD2D2CD,3,2,False
15774,3674873,3674874,0x07025F20,0x07025F40,17537,17540,3,2,0x2D2CDACE,0x5A59B59D,0x6966D677,3,2,False
15775,3674879,3674880,0x07025FE0,0x07026000,17545,17547,2,1,0x2CDACEEF,0x59B59DDE,0xB36B3BBD,2,1,True
15776,3674884,3674885,0x07026080,0x070260A0,17551,17554,3,2,0x36B3BBDE,0x6D6777BC,0xB59DDEF0,3,2,False
15777,3674898,3674899,0x07026240,0x07026260,17567,17570,3,2,0xBBDE1909,0x77BC3213,0xDEF0C84F,3,2,False
15778,3674911,3674912,0x070263E0,0x07026400,17582,17585,3,2,0x0C84F1E1,0x1909E3C2,0x64278F0B,3,2,False
15779,3674923,3674924,0x07026560,0x07026580,17596,17599,3,2,0x3C785D22,0x78F0BA45,0xE3C2E916,3,2,False
15780,3674932,3674933,0x07026680,0x070266A0,17607,17610,3,2,0xC2E916C9,0x85D22D93,0x1748B64F,3,2,False
15781,3674945,3674946,0x07026820,0x07026840,17622,17625,3,2,0x8B64FC08,0x16C9F810,0x5B27E040,3,2,False
15782,3674958,3674959,0x070269C0,0x070269E0,17637,17640,3,2,0x7E040EA2,0xFC081D45,0xF0207514,3,2,False
15783,3674971,3674972,0x07026B60,0x07026B80,17652,17655,3,2,0x07514CA2,0x0EA29945,0x3A8A6517,3,2,False
15784,3674984,3674985,0x07026D00,0x07026D20,17667,17670,3,2,0xA6517F54,0x4CA2FEA9,0x328BFAA7,3,2,False
15785,3674997,3674998,0x07026EA0,0x07026EC0,17682,17685,3,2,0xBFAA764A,0x7F54EC95,0xFD53B256,3,2,False
15786,3675007,3675008,0x07026FE0,0x07027000,17694,17696,2,1,0xA764AC51,0x4EC958A3,0x9D92B146,2,1,True
15787,3675008,3675009,0x07027000,0x07027020,17696,17699,3,2,0x9D92B146,0x3B25628C,0xEC958A30,3,2,False
15788,3675022,3675023,0x070271C0,0x070271E0,17712,17715,3,2,0xB1461413,0x628C2826,0x8A30A09B,3,2,False
15789,3675035,3675036,0x07027360,0x07027380,17727,17730,3,2,0x0A09B0BE,0x1413617C,0x504D85F1,3,2,False
15790,3675048,3675049,0x07027500,0x07027520,17742,17745,3,2,0xD85F1FAA,0xB0BE3F54,0xC2F8FD53,3,2,False
15791,3675061,3675062,0x070276A0,0x070276C0,17757,17760,3,2,0x8FD53ECB,0x1FAA7D97,0x7EA9F65E,3,2,False
15792,3675073,3675074,0x07027820,0x07027840,17771,17774,3,2,0x4FB2F0A2,0x9F65E144,0x7D978511,3,2,False
15793,3675085,3675086,0x070279A0,0x070279C0,17785,17788,3,2,0xBC288E81,0x78511D03,0xE144740C,3,2,False
15794,3675097,3675098,0x07027B20,0x07027B40,17799,17802,3,2,0x23A0661D,0x4740CC3A,0x1D0330E9,3,2,False
15795,3675111,3675112,0x07027CE0,0x07027D00,17815,17818,3,2,0x661D3539,0xCC3A6A72,0x30E9A9C9,3,2,False
15796,3675123,3675124,0x07027E60,0x07027E80,17829,17832,3,2,0x4D4E4DE4,0x9A9C9BC8,0x6A726F22,3,2,False
15797,3675135,3675136,0x07027FE0,0x07028000,17843,17846,3,2,0x937914E9,0x26F229D3,0x9BC8A74D,3,2,True
15798,3675263,3675264,0x07028FE0,0x07029000,17973,17975,2,1,0xF3F1FA3B,0xE7E3F477,0xCFC7E8EF,2,1,True
15799,3675285,3675286,0x070292A0,0x070292C0,17996,17999,3,2,0x1DEABC71,0x3BD578E2,0xEF55E38B,3,2,False
15800,3675297,3675298,0x07029420,0x07029440,18010,18013,3,2,0xAF1C5D5B,0x5E38BAB6,0x78E2EADB,3,2,False
15801,3675311,3675312,0x070295E0,0x07029600,18026,18029,3,2,0x5D5B74B7,0xBAB6E96E,0xEADBA5BB,3,2,False
15802,3675323,3675324,0x07029760,0x07029780,18040,18043,3,2,0xDD2DD8AA,0xBA5BB154,0xE96EC550,3,2,False
15803,3675337,3675338,0x07029920,0x07029940,18056,18059,3,2,0xD8AA0E28,0xB1541C51,0xC5507145,3,2,False
15804,3675349,3675350,0x07029AA0,0x07029AC0,18070,18073,3,2,0x838A2EDE,0x07145DBC,0x1C5176F2,3,2,False
15805,3675361,3675362,0x07029C20,0x07029C40,18084,18087,3,2,0x8BB795C4,0x176F2B89,0x5DBCAE27,3,2,False
15806,3675373,3675374,0x07029DA0,0x07029DC0,18098,18101,3,2,0xE5713D99,0xCAE27B33,0x2B89ECCD,3,2,False
15807,3675386,3675387,0x07029F40,0x07029F60,18113,18116,3,2,0x9ECCD841,0x3D99B083,0xF666C20D,3,2,False
15808,3675391,3675392,0x07029FE0,0x0702A000,18120,18122,2,1,0x666C20D7,0xCCD841AE,0x99B0835D,2,1,True
15809,3675397,3675398,0x0702A0A0,0x0702A0C0,18127,18130,3,2,0x36106BAE,0x6C20D75D,0xB0835D74,3,2,False
15810,3675411,3675412,0x0702A260,0x0702A280,18143,18146,3,2,0x6BAE9957,0xD75D32AE,0x5D74CAB9,3,2,False
15811,3675425,3675426,0x0702A420,0x0702A440,18159,18162,3,2,0x9957288B,0x32AE5117,0xCAB9445D,3,2,False
15812,3675437,3675438,0x0702A5A0,0x0702A5C0,18173,18176,3,2,0xCA22E94F,0x9445D29F,0x51174A7C,3,2,False
15813,3675450,3675451,0x0702A740,0x0702A760,18188,18191,3,2,0x74A7CE1C,0xE94F9C38,0xA53E70E1,3,2,False
15814,3675463,3675464,0x0702A8E0,0x0702A900,18203,18206,3,2,0xE70E1687,0xCE1C2D0E,0x3870B43B,3,2,False
15815,3675476,3675477,0x0702AA80,0x0702AAA0,18218,18221,3,2,0x0B43B9B7,0x1687736E,0x5A1DCDB9,3,2,False
15816,3675489,3675490,0x0702AC20,0x0702AC40,18233,18236,3,2,0xDCDB98F5,0xB9B731EB,0xE6DCC7AC,3,2,False
15817,3675500,3675501,0x0702AD80,0x0702ADA0,18246,18249,3,2,0x731EB32E,0xE63D665C,0x98F59970,3,2,False
15818,3675513,3675514,0x0702AF20,0x0702AF40,18261,18264,3,2,0x59970764,0xB32E0EC9,0xCCB83B26,3,2,False
15819,3675519,3675520,0x0702AFE0,0x0702B000,18269,18271,2,1,0x970764D8,0x2E0EC9B1,0x5C1D9362,2,1,True
15820,3675524,3675525,0x0702B080,0x0702B0A0,18275,18278,3,2,0xC1D93626,0x83B26C4C,0x0EC9B131,3,2,False
15821,3675537,3675538,0x0702B220,0x0702B240,18290,18293,3,2,0x9B1318AD,0x3626315A,0xD898C56A,3,2,False
15822,3675551,3675552,0x0702B3E0,0x0702B400,18306,18309,3,2,0x18AD50C9,0x315AA192,0xC56A8649,3,2,False
15823,3675564,3675565,0x0702B580,0x0702B5A0,18321,18324,3,2,0xA8649EC5,0x50C93D8B,0x4324F62D,3,2,False
15824,3675577,3675578,0x0702B720,0x0702B740,18336,18339,3,2,0x4F62D59C,0x9EC5AB39,0x7B16ACE6,3,2,False
15825,3675590,3675591,0x0702B8C0,0x0702B8E0,18351,18354,3,2,0x6ACE6944,0xD59CD288,0x56734A20,3,2,False
15826,3675602,3675603,0x0702BA40,0x0702BA60,18365,18368,3,2,0x9A510122,0x34A20244,0xD2880912,3,2,False
15827,3675616,3675617,0x0702BC00,0x0702BC20,18381,18384,3,2,0x012254F3,0x0244A9E6,0x0912A79B,3,2,False
15828,3675627,3675628,0x0702BD60,0x0702BD80,18394,18397,3,2,0x4A9E6F54,0x953CDEA8,0x54F37AA0,3,2,False
15829,3675640,3675641,0x0702BF00,0x0702BF20,18409,18412,3,2,0x37AA0297,0x6F54052E,0xBD5014BA,3,2,False
15830,3675647,3675648,0x0702BFE0,0x0702C000,18418,18420,2,1,0x54052EAA,0xA80A5D55,0x5014BAAB,2,1,True
15831,3675650,3675651,0x0702C040,0x0702C060,18422,18425,3,2,0x4052EAAE,0x80A5D55D,0x02975576,3,2,False
15832,3675662,3675663,0x0702C1C0,0x0702C1E0,18436,18439,3,2,0xBAABB0F6,0x755761ED,0xD55D87B6,3,2,False
15833,3675675,3675676,0x0702C360,0x0702C380,18451,18454,3,2,0xD87B6F58,0xB0F6DEB0,0xC3DB7AC2,3,2,False
